GEOID,tract_ce6,spa,spa_num,sup_dist,pov_universe,pov_below,poverty_rate,median_income,households,high_poverty_25
06037480102,480102,SPA 3 - San Gabriel,3,District 5,3885,338,0.087001287001287,114743.0,1285,False
06037480201,480201,SPA 3 - San Gabriel,3,District 1,3646,100,0.027427317608337904,144000.0,1270,False
06037480202,480202,SPA 3 - San Gabriel,3,District 1,2712,136,0.05014749262536873,128000.0,1048,False
06037480302,480302,SPA 3 - San Gabriel,3,District 1,3992,496,0.12424849699398798,106607.0,1611,False
06037480303,480303,SPA 3 - San Gabriel,3,District 1,4426,316,0.07139629462268414,94497.0,1567,False
06037480304,480304,SPA 3 - San Gabriel,3,District 1,4043,446,0.11031412317585951,76780.0,1785,False
06037480400,480400,SPA 3 - San Gabriel,3,District 1,5889,729,0.1237901171676006,90580.0,2443,False
06037480500,480500,SPA 3 - San Gabriel,3,District 5,5298,132,0.02491506228765572,119167.0,2146,False
06037480601,480601,SPA 3 - San Gabriel,3,District 5,4044,294,0.07270029673590504,129500.0,1686,False
06037480602,480602,SPA 3 - San Gabriel,3,District 5,4153,81,0.019503973031543463,120188.0,1755,False
06037480702,480702,SPA 3 - San Gabriel,3,District 5,4501,140,0.03110419906687403,167452.0,1651,False
06037480703,480703,SPA 3 - San Gabriel,3,District 5,4074,366,0.0898379970544919,178200.0,1342,False
06037480704,480704,SPA 3 - San Gabriel,3,District 5,4057,324,0.07986196697066798,115415.0,1833,False
06037480802,480802,SPA 3 - San Gabriel,3,District 1,3154,476,0.15091946734305645,106447.0,1098,False
06037480803,480803,SPA 3 - San Gabriel,3,District 1,3008,350,0.1163563829787234,102619.0,1134,False
06037480804,480804,SPA 3 - San Gabriel,3,District 1,4675,421,0.09005347593582888,87530.0,1835,False
06037480901,480901,SPA 3 - San Gabriel,3,District 1,3876,767,0.1978844169246646,73211.0,1601,False
06037480902,480902,SPA 3 - San Gabriel,3,District 1,4012,989,0.24651046859421735,64732.0,1387,False
06037480903,480903,SPA 3 - San Gabriel,3,District 1,2835,421,0.14850088183421517,86667.0,1096,False
06037481001,481001,SPA 3 - San Gabriel,3,District 1,4302,689,0.1601580660158066,71339.0,1668,False
06037481002,481002,SPA 3 - San Gabriel,3,District 1,5746,654,0.11381830838844413,84098.0,2067,False
06037481101,481101,SPA 3 - San Gabriel,3,District 1,3994,547,0.13695543314972458,98047.0,1456,False
06037481102,481102,SPA 3 - San Gabriel,3,District 1,3502,403,0.11507709880068533,81442.0,1266,False
06037481103,481103,SPA 3 - San Gabriel,3,District 1,5276,879,0.16660348749052312,76930.0,1876,False
06037481201,481201,SPA 3 - San Gabriel,3,District 5,3908,685,0.17528147389969292,91042.0,1224,False
06037481203,481203,SPA 3 - San Gabriel,3,District 1,6768,512,0.07565011820330969,79504.0,1912,False
06037481300,481300,SPA 3 - San Gabriel,3,District 1,3072,196,0.06380208333333333,75549.0,834,False
06037481401,481401,SPA 3 - San Gabriel,3,District 1,5399,846,0.1566956843859974,83512.0,1710,False
06037481403,481403,SPA 3 - San Gabriel,3,District 1,3113,560,0.1798907805974944,79612.0,882,False
06037481404,481404,SPA 3 - San Gabriel,3,District 1,3867,402,0.10395655546935609,74183.0,1199,False
06037481500,481500,SPA 3 - San Gabriel,3,District 1,4325,520,0.12023121387283237,78479.0,1543,False
06037481603,481603,SPA 3 - San Gabriel,3,District 1,3558,346,0.09724564362001124,81974.0,1236,False
06037481604,481604,SPA 3 - San Gabriel,3,District 1,4175,339,0.08119760479041917,79609.0,1429,False
06037481605,481605,SPA 3 - San Gabriel,3,District 1,2811,373,0.1326929918178584,88542.0,1025,False
06037481606,481606,SPA 3 - San Gabriel,3,District 1,4916,782,0.15907241659886087,73344.0,1639,False
06037481711,481711,SPA 3 - San Gabriel,3,District 1,4183,598,0.14295959837437247,55797.0,1413,False
06037481712,481712,SPA 3 - San Gabriel,3,District 1,5182,1141,0.22018525665766114,44688.0,1740,False
06037481713,481713,SPA 3 - San Gabriel,3,District 1,2727,466,0.17088375504217088,60600.0,972,False
06037481714,481714,SPA 3 - San Gabriel,3,District 1,2595,841,0.3240847784200385,42713.0,991,True
06037481800,481800,SPA 3 - San Gabriel,3,District 1,2276,89,0.03910369068541301,126875.0,836,False
06037481901,481901,SPA 3 - San Gabriel,3,District 1,5529,359,0.0649303671550009,119110.0,1982,False
06037481902,481902,SPA 3 - San Gabriel,3,District 1,3319,349,0.10515215426333233,83963.0,1110,False
06037482001,482001,SPA 3 - San Gabriel,3,District 1,2647,109,0.04117869285984133,126083.0,923,False
06037482002,482002,SPA 3 - San Gabriel,3,District 1,6816,645,0.09463028169014084,105272.0,2655,False
06037482101,482101,SPA 3 - San Gabriel,3,District 1,4517,559,0.1237547044498561,85905.0,1543,False
06037482102,482102,SPA 3 - San Gabriel,3,District 1,3264,238,0.07291666666666667,107664.0,1115,False
06037482201,482201,SPA 3 - San Gabriel,3,District 1,3830,727,0.1898172323759791,59922.0,1345,False
06037482202,482202,SPA 3 - San Gabriel,3,District 1,5431,716,0.1318357576873504,67712.0,1726,False
06037482301,482301,SPA 3 - San Gabriel,3,District 1,4855,702,0.14459320288362512,81389.0,1342,False
06037482303,482303,SPA 3 - San Gabriel,3,District 1,4758,828,0.17402269861286254,67000.0,1406,False
06037482304,482304,SPA 3 - San Gabriel,3,District 1,2819,582,0.20645619013834693,57200.0,752,False
06037482401,482401,SPA 3 - San Gabriel,3,District 1,3647,474,0.12996983822319716,68750.0,1013,False
06037482403,482403,SPA 3 - San Gabriel,3,District 1,3254,743,0.2283343577135833,47125.0,892,False
06037482404,482404,SPA 3 - San Gabriel,3,District 1,3365,124,0.03684992570579495,71000.0,1234,False
06037482502,482502,SPA 3 - San Gabriel,3,District 1,3518,765,0.217453098351336,73125.0,836,False
06037482503,482503,SPA 3 - San Gabriel,3,District 1,4007,666,0.1662091340154729,80933.0,1042,False
06037482521,482521,SPA 3 - San Gabriel,3,District 1,5157,385,0.07465580764010084,80000.0,1496,False
06037482522,482522,SPA 7 - East,7,District 1,4064,210,0.05167322834645669,85417.0,1539,False
06037482600,482600,SPA 3 - San Gabriel,3,District 1,6377,303,0.04751450525325388,104503.0,2179,False
06037482701,482701,SPA 3 - San Gabriel,3,District 1,3817,454,0.11894157715483364,73750.0,1366,False
06037482702,482702,SPA 3 - San Gabriel,3,District 1,2377,182,0.07656710138830458,97379.0,843,False
06037482801,482801,SPA 3 - San Gabriel,3,District 1,3826,496,0.12963930998431783,87182.0,1318,False
06037500100,500100,SPA 7 - East,7,District 4,3671,70,0.019068373740125308,213897.0,1144,False
06037500202,500202,SPA 7 - East,7,District 4,4808,168,0.03494176372712146,142868.0,1502,False
06037500203,500203,SPA 7 - East,7,District 4,3976,105,0.02640845070422535,141955.0,1275,False
06037500204,500204,SPA 7 - East,7,District 4,2356,125,0.05305602716468591,158207.0,957,False
06037500300,500300,SPA 7 - East,7,District 4,2691,113,0.041991824600520256,120694.0,1145,False
06037500402,500402,SPA 7 - East,7,District 4,4651,338,0.07267254353902386,66940.0,1249,False
06037500403,500403,SPA 7 - East,7,District 4,3828,806,0.21055381400208986,86134.0,1073,False
06037500404,500404,SPA 7 - East,7,District 4,4364,250,0.05728689275893675,102880.0,1222,False
06037500500,500500,SPA 7 - East,7,District 4,2810,289,0.10284697508896797,70585.0,864,False
06037500600,500600,SPA 7 - East,7,District 4,5845,458,0.07835757057313944,100375.0,1205,False
06037500700,500700,SPA 7 - East,7,District 4,6311,767,0.12153382982094756,90761.0,1766,False
06037500800,500800,SPA 7 - East,7,District 4,4634,282,0.06085455330168321,114310.0,1262,False
06037500900,500900,SPA 7 - East,7,District 4,5167,973,0.18831043158505903,54531.0,1790,False
06037501001,501001,SPA 7 - East,7,District 4,2980,370,0.12416107382550336,106500.0,724,False
06037501002,501002,SPA 7 - East,7,District 4,4587,138,0.030085022890778287,113222.0,1314,False
06037501200,501200,SPA 7 - East,7,District 4,4953,341,0.06884716333535232,94032.0,1462,False
06037501301,501301,SPA 7 - East,7,District 4,2978,112,0.03760913364674278,89432.0,1086,False
06037501302,501302,SPA 7 - East,7,District 4,4534,350,0.07719453021614468,101000.0,1564,False
06037501400,501400,SPA 7 - East,7,District 4,3443,313,0.09090909090909091,89500.0,1110,False
06037501501,501501,SPA 7 - East,7,District 4,1963,79,0.040244523688232295,132857.0,780,False
06037501503,501503,SPA 7 - East,7,District 4,5403,912,0.1687951138256524,83831.0,1920,False
06037501504,501504,SPA 7 - East,7,District 4,3289,638,0.1939799331103679,50685.0,1420,False
06037501600,501600,SPA 7 - East,7,District 4,6765,747,0.11042128603104213,112614.0,2190,False
06037501700,501700,SPA 7 - East,7,District 4,3770,358,0.09496021220159151,121042.0,1343,False
06037501802,501802,SPA 7 - East,7,District 4,3183,295,0.09267986176562991,91742.0,1230,False
06037501803,501803,SPA 7 - East,7,District 4,4583,648,0.1413921012437268,61890.0,1412,False
06037501804,501804,SPA 7 - East,7,District 4,2063,336,0.1628696073679108,61438.0,738,False
06037501900,501900,SPA 7 - East,7,District 4,4309,219,0.05082385704339754,101042.0,1322,False
06037502003,502003,SPA 7 - East,7,District 4,2651,493,0.1859675594115428,78370.0,704,False
06037502004,502004,SPA 7 - East,7,District 4,3662,399,0.10895685417804478,72344.0,941,False
06037502005,502005,SPA 7 - East,7,District 4,4392,244,0.05555555555555555,91617.0,1177,False
06037502100,502100,SPA 7 - East,7,District 4,5128,642,0.125195007800312,88021.0,1808,False
06037502200,502200,SPA 7 - East,7,District 4,7093,459,0.06471168757930354,112851.0,1897,False
06037502303,502303,SPA 7 - East,7,District 4,8163,1314,0.1609702315325248,67126.0,1924,False
06037502401,502401,SPA 7 - East,7,District 4,4911,332,0.06760333944206882,84511.0,1355,False
06037502402,502402,SPA 7 - East,7,District 4,3425,248,0.07240875912408759,91856.0,989,False
06037502500,502500,SPA 7 - East,7,District 4,4048,481,0.11882411067193675,91563.0,1122,False
06037502602,502602,SPA 7 - East,7,District 4,4136,278,0.0672147001934236,77832.0,1303,False
06037502603,502603,SPA 7 - East,7,District 4,3329,217,0.06518474016221087,123885.0,785,False
06037502604,502604,SPA 7 - East,7,District 4,3667,212,0.05781292609762749,110250.0,1115,False
06037502700,502700,SPA 7 - East,7,District 4,7440,589,0.07916666666666666,91673.0,2094,False
06037502801,502801,SPA 7 - East,7,District 4,6449,447,0.0693130717940766,100074.0,1817,False
06037502901,502901,SPA 7 - East,7,District 4,5457,375,0.06871907641561298,123143.0,1562,False
06037503000,503000,SPA 7 - East,7,District 4,5594,597,0.10672148730782982,105278.0,1360,False
06037503103,503103,SPA 7 - East,7,District 4,5578,549,0.09842237361061312,108475.0,1249,False
06037503104,503104,SPA 7 - East,7,District 4,2302,123,0.053431798436142486,83750.0,673,False
06037503105,503105,SPA 7 - East,7,District 4,3392,88,0.025943396226415096,120890.0,965,False
06037503106,503106,SPA 7 - East,7,District 4,3961,478,0.1206765968189851,86568.0,1147,False
06037503201,503201,SPA 7 - East,7,District 4,3872,454,0.11725206611570248,101750.0,1034,False
06037503202,503202,SPA 7 - East,7,District 4,4170,618,0.14820143884892087,93482.0,1270,False
06037503301,503301,SPA 7 - East,7,District 4,3436,136,0.03958090803259604,125568.0,1049,False
06037503302,503302,SPA 7 - East,7,District 4,6039,764,0.1265110117569134,89500.0,1778,False
06037503401,503401,SPA 7 - East,7,District 4,7110,242,0.034036568213783404,105712.0,2193,False
06037503402,503402,SPA 7 - East,7,District 4,3786,259,0.06840993132593766,98016.0,1279,False
06037503501,503501,SPA 7 - East,7,District 4,6913,166,0.024012729639809056,101520.0,1960,False
06037503502,503502,SPA 7 - East,7,District 4,3818,99,0.025929806181246726,91981.0,1042,False
06037503601,503601,SPA 7 - East,7,District 4,3936,234,0.05945121951219512,104940.0,1238,False
06037503602,503602,SPA 7 - East,7,District 4,3784,244,0.06448202959830866,144191.0,1189,False
06037503701,503701,SPA 7 - East,7,District 4,4884,179,0.03665028665028665,102043.0,1641,False
06037503702,503702,SPA 7 - East,7,District 4,5158,254,0.04924389298177588,113173.0,1706,False
06037503704,503704,SPA 7 - East,7,District 4,4363,233,0.05340362136144854,66162.0,1957,False
06037503705,503705,SPA 7 - East,7,District 4,2928,137,0.0467896174863388,113169.0,1065,False
06037503801,503801,SPA 7 - East,7,District 4,3718,464,0.12479827864443249,102813.0,1219,False
06037503802,503802,SPA 7 - East,7,District 4,5186,130,0.025067489394523718,105732.0,1757,False
06037503901,503901,SPA 7 - East,7,District 4,2212,70,0.03164556962025317,142500.0,706,False
06037503902,503902,SPA 7 - East,7,District 4,5065,225,0.044422507403751234,124821.0,1524,False
06037504001,504001,SPA 7 - East,7,District 4,3350,341,0.1017910447761194,,1440,False
06037504002,504002,SPA 7 - East,7,District 4,5050,325,0.06435643564356436,134786.0,1496,False
06037504101,504101,SPA 7 - East,7,District 4,5061,511,0.10096818810511757,90341.0,1411,False
06037504200,504200,SPA 7 - East,7,District 4,7081,1230,0.1737042790566304,73338.0,2395,False
06037530005,530005,SPA 7 - East,7,District 1,3428,72,0.021003500583430573,127417.0,1319,False
06037530006,530006,SPA 7 - East,7,District 1,4644,435,0.09366925064599484,87237.0,1650,False
06037530007,530007,SPA 7 - East,7,District 1,6453,518,0.08027274136060747,76780.0,2196,False
06037530101,530101,SPA 7 - East,7,District 1,4895,1453,0.2968335035750766,42972.0,1708,True
06037530102,530102,SPA 7 - East,7,District 1,4699,543,0.11555650138327303,54674.0,1648,False
06037530202,530202,SPA 7 - East,7,District 1,4107,355,0.08643778914049184,114550.0,1295,False
06037530203,530203,SPA 7 - East,7,District 1,2803,696,0.24830538708526578,52226.0,976,False
06037530204,530204,SPA 7 - East,7,District 1,3727,495,0.1328145961899651,67500.0,1180,False
06037530301,530301,SPA 7 - East,7,District 1,2100,251,0.11952380952380952,64071.0,578,False
06037530302,530302,SPA 7 - East,7,District 1,6189,896,0.14477298432703184,69522.0,1913,False
06037530400,530400,SPA 7 - East,7,District 1,3567,1081,0.30305578917858145,40889.0,1186,True
06037530500,530500,SPA 7 - East,7,District 1,4001,473,0.11822044488877781,70307.0,1124,False
06037530603,530603,SPA 7 - East,7,District 1,4386,585,0.13337893296853626,89718.0,1177,False
06037530700,530700,SPA 4 - Metro,4,District 1,1998,334,0.16716716716716717,90685.0,549,False
06037530801,530801,SPA 7 - East,7,District 1,5903,850,0.1439945790276131,87478.0,1305,False
06037530802,530802,SPA 7 - East,7,District 1,3217,442,0.13739508859185576,74271.0,841,False
06037530901,530901,SPA 7 - East,7,District 1,3851,656,0.17034536484030122,67700.0,926,False
06037530902,530902,SPA 7 - East,7,District 1,3712,1010,0.27209051724137934,41205.0,1155,True
06037531000,531000,SPA 7 - East,7,District 1,4602,353,0.0767057800956106,82531.0,1172,False
06037531101,531101,SPA 7 - East,7,District 1,4509,650,0.14415613218008427,72727.0,1090,False
06037531102,531102,SPA 7 - East,7,District 1,2378,579,0.24348191757779647,50900.0,786,False
06037531201,531201,SPA 7 - East,7,District 1,4153,403,0.09703828557669154,75183.0,1134,False
06037531202,531202,SPA 7 - East,7,District 1,4493,989,0.22012018695748942,53875.0,1183,False
06037531301,531301,SPA 7 - East,7,District 1,5335,981,0.1838800374882849,64259.0,1374,False
06037531302,531302,SPA 7 - East,7,District 1,5587,1351,0.24181134777161267,59555.0,1355,False
06037531502,531502,SPA 7 - East,7,District 1,3209,665,0.20722966656279215,52083.0,788,False
06037531503,531503,SPA 7 - East,7,District 1,2440,325,0.13319672131147542,71938.0,797,False
06037531504,531504,SPA 7 - East,7,District 1,3990,911,0.22832080200501254,63163.0,989,False
06037531602,531602,SPA 7 - East,7,District 1,3719,728,0.19575154611454693,64839.0,972,False
06037531603,531603,SPA 7 - East,7,District 1,3456,469,0.13570601851851852,68721.0,935,False
06037531604,531604,SPA 7 - East,7,District 1,3065,772,0.2518760195758564,57411.0,806,True
06037531701,531701,SPA 7 - East,7,District 1,5398,1176,0.21785846609855503,69697.0,1370,False
06037531702,531702,SPA 7 - East,7,District 1,4832,471,0.09747516556291391,79722.0,1334,False
06037531800,531800,SPA 7 - East,7,District 1,4508,538,0.11934338952972494,86369.0,1345,False
06037531901,531901,SPA 7 - East,7,District 1,6632,761,0.11474668275030157,65333.0,1806,False
06037531902,531902,SPA 7 - East,7,District 1,3958,521,0.1316321374431531,76694.0,1057,False
06037532001,532001,SPA 7 - East,7,District 1,3133,327,0.1043728056176189,64198.0,990,False
06037532002,532002,SPA 7 - East,7,District 1,3330,339,0.1018018018018018,81516.0,1062,False
06037532101,532101,SPA 7 - East,7,District 1,7203,1073,0.14896570873247258,59203.0,1977,False
06037532102,532102,SPA 7 - East,7,District 1,3632,312,0.08590308370044053,113977.0,969,False
06037532200,532200,SPA 7 - East,7,District 1,6333,1055,0.16658771514290227,77926.0,1714,False
06037532302,532302,SPA 7 - East,7,District 4,4565,776,0.16998904709748083,67736.0,1160,False
06037532303,532303,SPA 7 - East,7,District 4,4111,522,0.12697640476769642,77938.0,1282,False
06037532304,532304,SPA 7 - East,7,District 4,3961,812,0.2049987376925019,66176.0,1052,False
06037532500,532500,SPA 7 - East,7,District 4,3705,665,0.1794871794871795,57586.0,1124,False
06037532605,532605,SPA 7 - East,7,District 4,4431,1010,0.2279395170390431,54006.0,1249,False
06037532606,532606,SPA 7 - East,7,District 4,3968,744,0.1875,49154.0,1235,False
06037532607,532607,SPA 7 - East,7,District 4,5150,937,0.18194174757281553,52778.0,1408,False
06037532700,532700,SPA 7 - East,7,District 2,3128,637,0.20364450127877237,60743.0,708,False
06037532800,532800,SPA 6 - South,6,District 2,4291,1220,0.28431601025402004,48952.0,966,True
06037532900,532900,SPA 6 - South,6,District 2,6247,2183,0.3494477349127581,42704.0,1608,True
06037533001,533001,SPA 7 - East,7,District 2,4368,650,0.1488095238095238,75236.0,1112,False
06037533002,533002,SPA 7 - East,7,District 2,2217,507,0.22868741542625168,55625.0,582,False
06037533103,533103,SPA 7 - East,7,District 4,3141,590,0.18783826806749443,52963.0,770,False
06037533104,533104,SPA 7 - East,7,District 4,4221,889,0.21061359867330018,44131.0,1281,False
06037533105,533105,SPA 7 - East,7,District 4,2476,363,0.14660743134087237,50658.0,652,False
06037533108,533108,SPA 7 - East,7,District 4,4751,878,0.18480319932645758,56473.0,1300,False
06037533201,533201,SPA 7 - East,7,District 4,2157,321,0.14881780250347706,67632.0,662,False
06037533204,533204,SPA 7 - East,7,District 4,4081,548,0.13428081352609655,69063.0,1045,False
